filepath,label
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological946.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes11.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological499.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper621.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes601.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological914.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological857.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes368.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic779.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological326.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard280.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass133.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass547.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological169.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic147.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass64.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper578.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard165.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes452.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic6.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological800.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass368.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic156.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass160.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper825.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1015.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper671.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal267.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard242.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological56.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper824.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological405.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass228.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass322.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic703.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass579.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard126.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic47.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes775.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological860.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes108.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes825.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_256.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological517.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic23.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass208.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes759.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass83.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass61.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper594.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard7.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes247.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass184.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1033.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological664.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_374.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery907.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass255.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic454.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological517.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes563.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes499.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes229.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes145.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic76.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass735.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological155.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological855.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass758.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_329.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic281.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass260.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard193.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes661.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass506.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_168.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper832.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes615.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash687.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper507.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper643.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic248.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass421.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard262.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass200.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological291.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper857.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass193.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash602.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic422.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes270.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic372.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_387.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes13.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes319.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper725.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes368.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass259.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological417.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper918.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass109.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard217.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass92.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper905.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper733.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological850.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass198.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic425.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological763.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper892.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological668.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard12.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes552.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass15.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological293.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass120.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological205.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard282.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes607.jpg,3
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery941.jpg,2
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash524.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological675.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper978.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_352.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash270.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological885.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper848.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological212.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass494.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass232.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic81.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper534.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes45.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass333.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass200.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_318.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological629.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper208.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper908.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass197.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological259.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard10.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes84.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper572.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological204.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes279.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological401.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological102.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass271.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes509.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological72.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes357.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper969.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological229.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes107.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass50.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes7.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes43.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard318.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1042.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery774.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass150.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery129.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard55.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic368.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes439.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic5.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes560.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological831.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass150.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1047.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper563.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological511.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper695.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes587.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass98.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic367.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard180.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes644.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes16.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass283.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic104.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic408.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash237.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper935.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass232.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery807.jpg,2
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash330.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic171.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological572.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper338.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper529.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass510.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic304.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper748.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes845.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic496.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes120.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper468.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic421.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass219.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper330.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic616.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological228.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass14.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes36.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass164.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper970.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes182.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard277.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological617.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes497.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological530.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_322.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological966.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological557.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes553.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper602.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper981.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological975.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes113.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic151.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological394.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological358.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes324.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper827.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic763.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass405.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic571.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological288.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass99.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper48.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper788.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass31.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes635.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass122.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal239.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass243.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery826.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper224.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic423.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic119.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard154.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper437.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper451.jpg,0
